GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
339,1952.64,4561.91,5639.27,563.66,282.23,-115.13,-4044.13,-34222.54,1924.45,22986.4,-6143.53,218.04,-471.26,-5925.48,-6396.74
340,1980.0,4459.72,5598.26,538.94,285.32,-123.76,-4115.43,-34272.53,1938.86,22970.41,-6044.79,212.9,-740.22,-5831.9,-6572.12
341,1964.01,4500.18,5615.6,554.78,289.32,-109.48,-4099.24,-34390.45,1905.76,23082.07,-6050.19,207.05,-687.45,-5843.14,-6530.59
342,1994.27,4445.51,5602.66,552.82,292.11,-99.97,-4067.26,-34466.68,1918.06,23087.77,-5986.41,210.81,-740.72,-5775.6,-6516.32
343,1950.41,4471.67,5614.29,551.81,291.47,-125.94,-4096.06,-34447.68,1906.56,23114.44,-6011.79,213.91,-769.04,-5797.88,-6566.92
344,1944.11,4397.77,5679.85,550.78,277.57,-149.53,-4102.88,-34486.85,1895.78,23146.23,-5923.78,211.42,-847.19,-5712.35,-6559.54
345,1911.7,4534.04,5605.54,546.29,303.46,-123.49,-4077.51,-34335.49,1930.91,23047.62,-6043.64,213.84,-656.93,-5829.8,-6486.72
346,1931.78,4420.55,5544.63,543.18,286.61,-130.71,-4074.14,-34365.3,1936.18,23206.43,-6145.1,217.94,-700.79,-5927.16,-6627.95
347,1949.17,4487.95,5608.39,567.61,309.14,-123.95,-4046.95,-34430.3,1916.21,23128.95,-6038.96,214.08,-633.78,-5824.88,-6458.66
348,1922.71,4482.84,5571.56,562.64,298.03,-114.05,-4129.12,-34402.35,1922.88,23099.79,-6001.38,209.17,-785.05,-5792.21,-6577.27
349,1966.25,4589.41,5690.06,560.22,287.61,-153.98,-4062.24,-34485.55,1905.1,23119.96,-6037.67,214.5,-583.16,-5823.17,-6406.33
350,1963.58,4534.4,5660.68,546.59,290.11,-128.16,-4088.13,-34374.39,1917.55,22984.57,-6030.16,212.74,-693.2,-5817.42,-6510.62
351,2033.97,4453.75,5620.56,550.25,287.19,-93.46,-4065.18,-34461.7,1921.05,23128.99,-6050.0,214.7,-624.58,-5835.3,-6459.88
352,2012.79,4491.58,5640.38,545.17,295.48,-128.99,-4067.18,-34411.21,1883.38,22961.29,-5949.22,213.8,-777.3,-5735.43,-6512.72
353,1946.66,4413.14,5671.68,546.01,298.56,-108.61,-4089.71,-34410.38,1904.22,23165.78,-6092.84,215.42,-662.65,-5877.42,-6540.07
354,1877.79,4511.27,5614.11,553.93,293.23,-116.53,-4057.14,-34387.08,1885.22,23132.68,-6069.4,215.1,-692.5,-5854.3,-6546.8
355,2049.96,4451.09,5635.5,560.59,290.59,-99.34,-4085.18,-34266.62,1940.65,23088.59,-6102.52,213.63,-434.17,-5888.89,-6323.06
356,1962.33,4449.71,5614.16,539.5,275.27,-115.34,-4096.14,-34088.1,1899.88,23064.44,-6231.82,216.64,-494.27,-6015.18,-6509.45
357,1914.72,4611.5,5613.75,559.42,289.57,-141.19,-4096.87,-34278.27,1877.41,23118.65,-6130.22,213.86,-531.3,-5916.36,-6447.66
358,1912.02,4426.66,5603.28,551.79,296.42,-145.2,-4033.52,-34294.04,1921.19,23094.46,-6141.3,215.23,-666.95,-5926.07,-6593.03
359,1925.17,4549.81,5635.92,562.72,300.55,-123.4,-4054.05,-34291.44,1895.47,23028.63,-6072.7,217.25,-570.62,-5855.45,-6426.07
360,1972.92,4526.52,5656.71,543.04,291.7,-146.17,-4057.14,-34438.36,1912.59,23087.2,-6003.26,215.44,-650.98,-5787.82,-6438.8
361,1952.25,4471.71,5649.7,553.03,290.45,-115.99,-4026.67,-34194.28,1891.77,23014.29,-6215.75,217.54,-513.73,-5998.21,-6511.94
362,2003.57,4565.52,5660.63,580.13,301.96,-148.04,-4060.67,-34296.03,1909.4,23012.96,-6089.59,218.25,-470.58,-5871.34,-6341.92
363,1923.54,4449.76,5634.3,532.17,295.4,-116.53,-4091.6,-34199.23,1958.8,23085.04,-6155.14,215.38,-528.35,-5939.75,-6468.11
364,1980.96,4550.27,5598.12,549.56,264.61,-102.56,-4006.22,-34185.11,1892.21,22956.2,-6186.53,218.39,-501.97,-5968.13,-6470.1
365,1903.76,4527.65,5631.04,543.32,275.48,-140.89,-4057.73,-34327.33,1902.1,23042.93,-6077.91,216.74,-699.67,-5861.18,-6560.85
366,1957.74,4514.08,5588.63,537.89,279.96,-131.73,-4089.16,-34368.72,1919.66,23171.88,-6032.47,212.7,-619.76,-5819.77,-6439.53
367,1927.6,4520.57,5630.67,554.03,300.94,-142.5,-4045.97,-34292.16,1916.34,23038.55,-6099.04,217.9,-591.93,-5881.14,-6473.07
368,1974.15,4535.16,5612.46,559.46,306.4,-138.09,-3988.47,-34604.49,1897.32,23070.45,-5894.09,216.25,-775.65,-5677.84,-6453.49
369,1912.01,4542.95,5586.43,550.53,284.73,-152.19,-4023.89,-34460.87,1920.97,22933.72,-5904.93,215.89,-905.62,-5689.05,-6594.67
