,Smiles,Molecule ChEMBL ID
2279,O=C(NC1CCCCC1)c1cc(NCc2cc(O)ccc2O)ccc1O,CHEMBL5286816
2280,O=c1[nH]n2c(=O)c3ccccc3nc2/c1=C/c1ccc(F)cc1,CHEMBL5284897
2281,COc1ccc(/C=c2\c(=O)[nH]n3c(=O)c4ccccc4nc23)cc1,CHEMBL5278682
2282,CS(=O)(=O)c1ccc(-c2cn3c(c2-c2ccccc2)CCC3)cc1,CHEMBL5290904
2283,Cc1nnc(/N=C2\NC(=O)/C(=C/c3ccc(Cl)cc3)S2)s1,CHEMBL5282037
2284,O=C(c1cccs1)c1sc(Nc2ccccc2)nc1-c1ccc(F)cc1,CHEMBL5276822
2285,O=C(/N=c1\scc(-c2ccc(F)cc2)n1-c1ccccc1)c1cccs1,CHEMBL5287114
2286,O=C(/N=c1\scc(-c2ccc([N+](=O)[O-])cc2)n1-c1ccccc1)c1cccs1,CHEMBL5279175
2287,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccccc2F)n1)c1ccccc1OC,CHEMBL5277424
2288,COc1ccc(-c2cc(-c3ccc(F)cc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)cc1,CHEMBL5274739
2289,CC(C(=O)O)c1ccc(-c2ccc3[nH]ccc3c2)cc1,CHEMBL104592
2290,COc1ccc2cc(-c3ccccc3-c3ccc(S(C)(=O)=O)cc3)ccc2c1,CHEMBL171416
2291,NS(=O)(=O)c1ccc(-c2conc2-c2ccccc2)cc1,CHEMBL4293163
2292,NS(=O)(=O)c1ccc(-c2conc2-c2ccc(F)cc2)cc1,CHEMBL4285341
2293,COC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](C)NC(=O)OCc1ccccc1,CHEMBL4529874
2294,Cc1ccc(Cl)c(Nc2ccccc2C(=O)NCCO)c1Cl,CHEMBL146854
2295,CC(C)N(c1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2)C(C)C,CHEMBL1630246
2296,CC1CCCC(C)N1Cc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2,CHEMBL1630247
2297,CCCc1cc2c(cc1Cl)C=C(C(=O)O)[C@H](C(F)(F)F)O2,CHEMBL1630249
2298,CC(C)CN(C)c1cc2c(cc1Cl)C=C(C(=O)O)[C@H](C(F)(F)F)O2,CHEMBL1630255
2299,CCOC1=C(c2ccc(S(C)(=O)=O)cc2)C(C)(C)OC1=O,CHEMBL70681
2300,CS(=O)(=O)c1ccc2c(c1)c1c(n2Cc2ccc(Cl)cc2)CCCC1=O,CHEMBL4162061
2301,NS(=O)(=O)c1ccc(-n2nc(CCNC(=O)Nc3cccc(C(F)(F)F)c3)cc2-c2ccccc2)cc1,CHEMBL1766298
2302,CC(C)(O)COc1nc(OCCCC(F)(F)F)c(CO)cc1-c1ccc(S(C)(=O)=O)cc1,CHEMBL4859571
2303,CCN(CC)CCSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,CHEMBL279336
2304,COc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,CHEMBL4866509
2305,C/C(=N\Nc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(C(=O)O)cc2)c1C,CHEMBL4797489
2306,C/C(=N\NC(N)=S)c1nnn(-c2ccc(Cl)cc2)c1C,CHEMBL4794203
2307,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)nc3sccn23)cc1,CHEMBL148976
2308,COc1ccc(-c2nc(C)sc2-c2ccc(S(N)(=O)=O)cc2)cc1F,CHEMBL416902
2309,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,CHEMBL333651
2310,CC(C)CSc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2,CHEMBL1630229
2311,COc1ccc(-c2ssc(=S)c2-c2ccc(OC)cc2)cc1,CHEMBL489899
2312,O=C1N/C(=N\c2nnc(-c3ccc(O)cc3)s2)S/C1=C\c1ccc(Cl)c(Cl)c1,CHEMBL4639368
2313,O=[N+]([O-])c1ccc(-c2nnc(Cn3c(CN4CCCCC4)nc4ccccc43)o2)cc1,CHEMBL4635572
2314,COc1ccc2c(c1)c(CCOC(=O)c1ccc(Cl)cc1)c(C)n2Cc1ccc(Br)cc1,CHEMBL404107
2315,O=C(c1cc2cc(Cl)ccc2n1Cc1ccc(Cl)cc1)N1CCN(Cc2ccc(Cl)cc2)CC1,CHEMBL4591824
2316,O=C1NC(=O)/C(=C/c2ccc(OCc3cn(-c4ccc(Br)cc4)nn3)cc2)S1,CHEMBL4461022
2317,Fc1cccc(COc2nc3ccccc3s2)c1,CHEMBL4750050
2318,COC(=O)CC1N(C(=O)Nc2nnc(C)s2)C(=O)c2ccccc2S1(=O)=O,CHEMBL4791001
2319,COC(=O)CC1N(C(=O)Nc2ncc(C)s2)C(=O)c2ccccc2S1(=O)=O,CHEMBL4754793
2320,Cc1csc(NC(=O)N2C(=O)c3ccccc3S(=O)(=O)C2C)n1,CHEMBL4789246
2321,COC(=O)CC1NC(=O)c2ccccc2S1(=O)=O,CHEMBL4799825
2322,CCOP(=O)(OCC)C(C)NC(=O)c1cc(-c2ccc(C)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,CHEMBL5271091
2323,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(Cl)cc4)n3)c2)CCOCC1,CHEMBL222146
2324,CC(C)(C)c1cc(C(=O)NC2CC2)cc2c1OCC2(C)C,CHEMBL119170
2325,O=C(NCc1ccccc1)c1sc2ccccc2c1Br,CHEMBL4170011
2326,COC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)CNC(=O)OCc1ccccc1)C(C)C,CHEMBL3808627
2327,Cc1nn(-c2ccccc2)c(N(C)C)c1/C=N/Nc1nc2ccccc2nc1O,CHEMBL3325733
2328,COc1ccc2ccc(=O)oc2c1C/C=C(\C)COC(=O)CC(C)C,CHEMBL4170326
2329,CCC(C)C(C(=O)O)N(C(=O)C(N)CC(C)C)C(C(=O)O)C(C)CC,CHEMBL4166924
2330,Nc1c(C(=O)N/N=C/c2ccccc2)sc2nc(-c3ccc(Cl)cc3)cc(-c3cccs3)c12,CHEMBL5289353
2331,CS(=O)(=O)c1ccc(C=C(c2ccc(F)cc2)c2ccc(F)cc2)cc1,CHEMBL179723
2332,Cc1ccc(/C(=C/c2ccc(S(C)(=O)=O)cc2)c2ccccc2)cc1,CHEMBL2283171
2333,NS(=O)(=O)c1ccc(-c2cc(-c3ccc(F)cc3)no2)cc1,CHEMBL4281362
2334,CC1N(C(=O)Nc2nccs2)C(=O)c2ccccc2S1(=O)=O,CHEMBL4750551
2335,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(N3CCCC3)n2)cc1,CHEMBL4167700
2336,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(OCCCl)n2)cc1,CHEMBL4162045
2337,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1cccnc1,CHEMBL4871719
2338,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO[N+](=O)[O-])c(F)c2)cc1,CHEMBL223529
2339,COc1ccccc1C1=Cc2ccccc2C1,CHEMBL376583
2340,COC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,CHEMBL3809842
2341,CC/C=N/c1c(C#N)c2n(c1C(=O)Nc1ccc(Br)cc1)CCC2,CHEMBL4460448
2342,Cc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,CHEMBL185621
2343,Cc1c(CC(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,CHEMBL589167
2344,COc1ccc2c(c1)c1c(n2C(=O)c2ccc(Cl)cc2)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl,CHEMBL1163219
2345,CCc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1,CHEMBL1080406
2346,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2C2CCN(CCCCO[N+](=O)[O-])CC2)cc1,CHEMBL602676
2347,Cc1c(-c2nn(-c3ccccc3)cc2/C=N/O)nnn1-c1ccc(C(=O)O)cc1,CHEMBL4781301
2348,Cc1cc(C)c2c(OCCCC(=O)N3CCN(c4cccc(Cl)c4)CC3)nsc2n1,CHEMBL3978014
2349,Clc1ccc(OCCOc2nc3ccccc3s2)c(Cl)c1,CHEMBL4757345
2350,COc1ccc(/C=C/C(=O)c2cc(-n3cc(CN4C(=O)C(=O)c5ccccc54)nn3)ccc2O)cc1,CHEMBL5174387
2351,CC(C)CCc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2,CHEMBL1630228
2352,O=C(O)C1=Cc2c(ccc(Cl)c2Oc2ccccc2)OC1C(F)(F)F,CHEMBL1630223
2353,CSc1ccc(C2=C3c4ccccc4CCC3(O)OC2=O)cc1,CHEMBL295640
2354,CC1CN(c2ccc(S(N)(=O)=O)cc2)C(c2ccc(F)cc2)=N1,CHEMBL3322409
2355,CS(=O)(=O)c1ccc(-c2cnc(C#N)n2-c2ccc(F)cc2)cc1,CHEMBL117146
2356,COc1cc2occc2c(OC)c1-c1cc(-c2ccc(F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,CHEMBL3127461
2357,COc1c(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c(O)c(OC)c2occc12,CHEMBL3127309
2358,COc1cc2occc2c(OC)c1-c1cc(-c2ccc(Cl)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,CHEMBL3127460
2359,COc1c(-c2cc(-c3cccnc3)nn2-c2ccc(S(N)(=O)=O)cc2)c(O)c(OC)c2occc12,CHEMBL3127458
2360,Cc1nn(-c2ccc(S(N)(=O)=O)cc2)c2c1c(O)nc1ccc([N+](=O)[O-])cc12,CHEMBL414437
2361,CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)sc3c2CCCC3)cc1,CHEMBL317517
2362,CCC1SCC(=O)N1c1c(C#N)c2n(c1C(=O)Nc1ccccc1)CCCC2,CHEMBL4579212
2363,O=C(O)/C=C/c1ccc2c(c1)O[C@@H](C(=O)O)[C@@H](c1cc(O)cc(O)c1)O2,CHEMBL1939436
2364,[2H]C([2H])([2H])c1cc(Cl)c2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2,CHEMBL3355606
2365,[2H]C([2H])([2H])C([2H])([2H])c1cc(OC(F)(F)F)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2,CHEMBL3355610
2366,CS(=O)(=O)c1ccc(-n2nnnc2-c2ccc(Cl)cc2)cc1,CHEMBL1956393
2367,COc1ccc2c(c1)c(CC(N)=O)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL95921
2368,NS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc(F)cc2)cc1,CHEMBL185163
2369,Cc1cc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)ccc1F,CHEMBL365301
2370,COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1Cl,CHEMBL184122
2371,CCc1ccc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)cc1,CHEMBL342538
2372,O=c1c2ccccc2c(S(=O)(=O)c2ccccc2)c(O)n1Cc1ccccc1,CHEMBL276052
2373,COc1ccc(-c2noc(CC(=O)NCCCCCCCCCCC(=O)OC[C@H]3OC(O)[C@H](O)[C@@H](O)[C@H]3O)c2-c2ccc(OC)cc2)cc1,CHEMBL4171339
2374,COc1ccccc1C1C2COc3ccccc3C2=NN1c1ccc(S(N)(=O)=O)cc1,CHEMBL3410356
2375,CCCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CCN2C,CHEMBL15039
2376,CC(C)(C)c1cc(C(=O)CCCC2CC2)cc2c1OCC2,CHEMBL279166
2377,CC(C)(COc1ccc(Br)cc1)C(=O)NCCCN1c2ccccc2Sc2ccccc21,CHEMBL147074
2378,Cc1ccc(Nc2ccccc2C(=O)NCCc2c[nH]c3ccccc23)cn1,CHEMBL4873372
2379,Cc1ccc(-n2cc(COc3ccc(/C=C4\SC(=S)NC4=O)cc3)nn2)cc1,CHEMBL4454204
2380,N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1NC(=O)c1ccccc1,CHEMBL4437752
2381,Cc1c(Cl)cccc1NC(=O)C(C)Oc1cc(=O)oc2ccccc12,CHEMBL2158356
2382,CC(Oc1cc(=O)oc2ccccc12)C(=O)Nc1ccc(N2CCOCC2=O)cc1,CHEMBL2158006
2383,CC(Oc1cc(=O)oc2ccccc12)C(=O)Nc1ccncc1,CHEMBL2158365
2384,O=[N+]([O-])c1ccc(/C=N/c2nnc(-c3ccccc3)o2)cc1,CHEMBL4475508
2385,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)Cc3ccccc32)cc1,CHEMBL4533150
2386,CSc1ccccc1OC(C)=O,CHEMBL145364
2387,CC/C=C/C/C=C/C/C=C/C/C=C/CC/C=C/COCC(=O)O,CHEMBL458707
2388,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)N(c3cccc(Cl)c3)C2)cc1,CHEMBL49114
2389,NC(=O)N1C(=O)/C(=C(\O)c2cccs2)c2cc(Cl)ccc21,CHEMBL1908355
2390,COCCNC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,CHEMBL419947
2391,COc1cc(F)cc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)c1,CHEMBL375127
2392,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(OC(F)(F)F)cc4)n3)c2)CCOCC1,CHEMBL222482
2393,COc1ccc(N2C(=O)CSC2c2ccc(S(C)(=O)=O)cc2)cc1,CHEMBL400080
2394,O=C(O)Cn1cnc(-c2ccccc2)c1-c1ccccc1,CHEMBL3924357
2395,CN1CCN(C(=O)Cn2cnc(-c3ccccc3)c2-c2ccccc2)CC1,CHEMBL3915359
2396,CCOc1ccc(-c2nn3nc(SC)ccc3c2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL186709
2397,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2C(=O)c2ccccc2)cc1,CHEMBL364966
2398,CCc1ccc(C(=O)/C=C/C2=Cc3ccccc3OC2)cc1,CHEMBL4584799
2399,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1)c1ccc(Cl)cc1,CHEMBL4443521
2400,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(C(F)(F)F)cc2)cc1,CHEMBL3823115
2401,CC(C)C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](C)C(=O)O,CHEMBL3809863
2402,COc1ccc2c(c1)c1c(n2C(=O)c2ccc(F)cc2)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl,CHEMBL1163243
2403,CCCCCCCCNC(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,CHEMBL2334143
2404,Cc1ccc(S(=O)(=O)N2N=C(C(F)(F)F)CC2c2ccc3c(c2)OCO3)cc1,CHEMBL3309830
2405,CC1CN(c2ccc(S(N)(=O)=O)cc2)C(c2cccc(Br)c2)=N1,CHEMBL3322413
2406,COc1ccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccc(Cl)cc2)cc1,CHEMBL4243440
2407,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)NCCCCCCC(=O)NO)cc2)cc1,CHEMBL3885496
2408,COc1ccc2c(c1)c(CC(=O)OC1CCCCC1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL318410
2409,COc1cc(/C=C2\N=C(c3ccccc3)N(c3ccc(C(=O)O)cc3)C2=O)ccc1OC(=O)c1ccccc1,CHEMBL5286217
2410,Cc1nnc(/N=C2\NC(=O)CS2)s1,CHEMBL5288590
2411,Cc1nnc(/N=C2\NC(=O)/C(=C/C=C/c3ccccc3)S2)s1,CHEMBL5273595
2412,Cc1c(NCc2c(C(C)C)c(=O)n(-c3ccccc3)n2C)c(=O)n(-c2ccccc2)n1C,CHEMBL2105528
2413,COc1cc(-c2cc(C(=O)CCCOc3ccc4ccc(=O)oc4c3)nn2-c2ccccc2)cc(OC)c1OC,CHEMBL5085564
2414,O=c1[nH]n2c(=O)c3ccccc3nc2/c1=C/c1ccc(Br)cc1,CHEMBL5289655
2415,CCOC(=O)CSc1nnc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(OC)cc2)n1,CHEMBL4443940
2416,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)O,CHEMBL3810231
2417,CCCCCCCCCCCC1=CC(=O)C=C(OC)C1=O,CHEMBL469433
2418,CS(=O)(=O)c1ccc(C2SCC(=O)N2c2ccccc2)cc1,CHEMBL399878
2419,COc1cc(/C=C/C(=O)c2ccc(Nc3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc(OC)c1OC,CHEMBL4063273
2420,COc1ccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccccc2)cc1,CHEMBL4239643
2421,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1Cl,CHEMBL185407
2422,Cc1cccc(Cl)c1Nc1ccccc1CC(=O)O,CHEMBL76084
2423,Cc1ccc2nc(O)c(/C=N/n3c(=S)[nH]nc(Cc4ccccc4)c3=O)cc2c1,CHEMBL4857790
2424,O=c1c(Cc2ccccc2)n[nH]c(=S)n1/N=C/c1cc2cc(OCc3ccccc3)ccc2nc1O,CHEMBL4867950
2425,Cc1ccc(-c2cc(C)n(S(=O)(=O)Oc3ccccc3I)n2)cc1,CHEMBL4869842
2426,Cc1ccc(Cl)c(Nc2ccccc2C(=O)NOCc2ccccc2)c1Cl,CHEMBL358222
2427,COC(=O)CNC(=O)CNC(=O)OCc1ccccc1,CHEMBL3809154
2428,Cc1c(-c2nn(-c3ccccc3)cc2/C=N/O)nnn1-c1ccc(S(N)(=O)=O)cc1,CHEMBL4788698
2429,NS(=O)(=O)c1ccc(-n2cc(-c3ccc(F)cc3)nn2)cc1,CHEMBL468367
2430,CC(=O)N1N=C(C)/C(=N\Nc2cccc(-c3nc4ccccc4s3)c2)C1=O,CHEMBL5275198
2431,Cc1cccc(/C=C/c2ccc(=O)n(-c3ccc(F)cc3)n2)c1,CHEMBL4574755
2432,Cc1c(-c2nnc(-c3ccccc3)c3conc23)cnn1-c1ccccc1,CHEMBL4093362
2433,CSc1nc2ccccc2n1-c1csc(NC(=O)c2ccc(Cl)cc2)n1,CHEMBL4649049
2434,CC(Cl)C(=O)Nc1c(C#N)cnn1-c1ccc(S(N)(=O)=O)cc1,CHEMBL4436821
2435,N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1NC(=O)CN1CCOCC1,CHEMBL4532877
2436,COc1ccc(-c2nc3cc(NC(=O)c4cccc([N+](=O)[O-])c4)ccc3o2)cc1OC,CHEMBL4215506
2437,CS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2cccc3ccccc23)cc1,CHEMBL3309449
2438,NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2cccc3c2OCCO3)cc1,CHEMBL3309447
2439,N#Cc1c(N=Cc2cccs2)c(C(=O)Nc2ccccc2)n2c1CCC2,CHEMBL4092847
2440,COc1ccc2ccc(F)c(CC(=O)N/N=C/c3ccc(C(F)(F)F)cc3)c2n1,CHEMBL4848882
2441,CCOC(=O)[C@H](OCc1cnnn1[C@@H](Cc1ccc(O)cc1)C(=O)OC)[C@@H](OCc1cnnn1[C@@H](Cc1ccc(O)cc1)C(=O)OC)C(=O)OCC,CHEMBL5082428
2442,CCOC(=O)[C@H](OCc1cnnn1[C@@H](Cc1c[nH]c2ccccc12)C(=O)OC)[C@@H](OCc1cnnn1[C@@H](Cc1c[nH]c2ccccc12)C(=O)OC)C(=O)OCC,CHEMBL5084816
2443,O=C(O)Cn1nncc1CO[C@@H](C(=O)O)[C@@H](OCc1cnnn1CC(=O)O)C(=O)O,CHEMBL5077595
2444,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,CHEMBL117
2445,COc1ccc(CNC(=O)c2ccccc2Nc2ccccc2)cc1,CHEMBL5093769
2446,Cc1c(Cl)cccc1Nc1ccccc1C(=O)Nc1ccc2c(c1)OCO2,CHEMBL5092199
2447,CS(=O)(=O)c1ccc(-n2c(-c3ccc(O[11CH3])c(F)c3)cnc2Cl)cc1,CHEMBL5169729
2448,CC(C)(C)c1ccc(S2=NS(=O)(=O)c3cc([N+](=O)[O-])ccc32)cc1,CHEMBL1917099
2449,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)N=S2c1ccc(-c2ccccc2)cc1,CHEMBL1917102
2450,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(Nc3ccc(Cl)cc3)n2)cc1,CHEMBL4165902
2451,Cc1cc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)ccc1F,CHEMBL188071
2452,O=C(Nc1ccccc1)Nc1nnc(-c2cccnc2)o1,CHEMBL4535881
2453,N#CCC(=O)Nc1nnc(-c2cccnc2)o1,CHEMBL4582518
2454,CCO/C=N/c1nnc(-c2cccnc2)o1,CHEMBL4533452
2455,Clc1ccc(-c2nnc(/N=C/c3ccccc3)o2)cc1,CHEMBL4541315
2456,C#CCOc1ccc(/C=C2\SC(=O)NC2=O)cc1,CHEMBL4454251
2457,CCOC(OCC)c1ccc(/C=C2\CC/C(=C\c3ccc(C(OCC)OCC)cc3)C2=O)cc1,CHEMBL3289930
2458,NS(=O)(=O)c1ccc(/N=c2\scc(-c3cccs3)n2-c2ccccc2)cc1,CHEMBL4279217
2459,COc1ccc2c(c1)c(Cc1nc(-c3ccc(C(=O)O)cc3)cs1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL281513
2460,CCCCCCCCNC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,CHEMBL148931
2461,COc1ccc(-c2noc(CC(=O)Nc3ccc(-c4ccc(N)cc4)cc3)c2-c2ccc(OC)cc2)cc1,CHEMBL4759732
2462,CCOC(=O)Cn1nncc1CO[C@@H](C(=O)OCC)[C@@H](OCc1cnnn1CC(=O)OCC)C(=O)OCC,CHEMBL5079967
2463,CCOC(=O)[C@H](O)[C@@H](OCc1cnnn1[C@@H](CO)C(=O)OC)C(=O)OCC,CHEMBL5094855
2464,Cc1ccc(S(=O)(=O)n2cc(C(=O)C(=O)N[C@H](C(=O)NCC(=O)O)c3c[nH]c4ccccc34)c3ccccc32)cc1,CHEMBL5083953
2465,COOC[C@@]1(C)CC[C@]2(C)CC[C@]3(C)[C@@H]4CCc5cc(O)c(O)cc5[C@]4(C)CC[C@@]3(C)C2C1,CHEMBL4443307
2466,COc1ccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccc(C)cc2)cc1,CHEMBL4249752
2467,COc1ccc2c(c1)c(CC(=O)Oc1ccc(SC)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL96057
2468,COc1ccc2c(c1)c(CC(=O)Nc1cccc(SC)c1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL330381
2469,CCOC(OCC)c1ccc(/C=C2\CN(C)C/C(=C\c3ccc(C(OCC)OCC)cc3)C2=O)cc1,CHEMBL3289927
2470,CCOC(OCC)c1ccc(/C=C2\Cc3ccccc3C2=O)cc1,CHEMBL3289931
2471,CN(C)c1ccc(/C=C2\Cc3ccccc3C2=O)c([N+](=O)[O-])c1,CHEMBL3289941
2472,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CCC4[C@@]5(C)[C@H](O)C[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,CHEMBL4450052
2473,O=[N+]([O-])c1ccc(-n2c(-c3ccc(Br)cc3)nc3ccccc32)cc1,CHEMBL4637729
2474,S=c1nc(-c2ccccc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(OCc3ccccc3)cc2)[nH]1,CHEMBL4443350
2475,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,CHEMBL91
2476,CC(=O)NC1=NN(C(C)=O)C(c2cn(-c3ccccc3)nc2-c2ccc(O)cc2)S1,CHEMBL3978955
2477,CCCCn1c(C)c2c(c1C)C(=O)N(CN1CCN(c3ccccc3OC)CC1)C2=O,CHEMBL4528653
2478,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CN)C(=O)O,CHEMBL3809116
2479,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)OCc1ccccc1)C(=O)O,CHEMBL3810167
2480,COC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,CHEMBL3808774
2481,NS(=O)(=O)c1ccc(-c2nnnn2-c2ccc(CCO)cc2)cc1,CHEMBL4559331
2482,NS(=O)(=O)c1ccc(-c2nnnn2-c2ccc(CO)cc2)cc1,CHEMBL4588254
2483,Cc1cccc(Nc2ccccc2C(=O)NCCc2c[nH]c3ccccc23)c1,CHEMBL4868061
2484,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,CHEMBL241970
2485,COc1ccc(-c2noc(CCO)c2-c2ccc(OC)cc2)cc1,CHEMBL4571499
2486,C#CCOc1ccc(/C=C2\SC(=S)NC2=O)cc1,CHEMBL4447565
2487,O=C1NC(=S)S/C1=C\c1ccc(OCc2cn(CC(=O)c3ccc(Cl)cc3)nn2)cc1,CHEMBL4436095
2488,COc1ccc(NC(=O)c2ccccc2Nc2cccc(Cl)c2C)cc1,CHEMBL5087462
2489,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1Nc1cccc(C(F)(F)F)c1,CHEMBL5090197
2490,Cn1nc(C(F)(F)F)cc1-c1ccn(C(F)F)c(=O)c1,CHEMBL4749298
2491,O=C(NN1C(=O)c2ccccc2C1=O)c1ccccc1O,CHEMBL4103357
2492,Cc1cc(-c2ccccn2)nn1S(=O)(=O)Oc1ccc(Cl)cc1,CHEMBL4858751
2493,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(Cl)c(Cl)c2)cc1,CHEMBL3824049
2494,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2cccc(F)c2)cc1,CHEMBL3822695
2495,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3cc(=O)oc4ccccc34)cc2-c2ccc([N+](=O)[O-])cc2)cc1,CHEMBL4092434
2496,Cc1cccc(NC(=O)N2C(=O)c3ccccc3S(=O)(=O)C2C)n1,CHEMBL4796006
2497,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3ccc4ccc(=O)oc4c3)cc2-c2ccccc2Cl)cc1,CHEMBL4076002
